Update september 2019;Beslag San;itelnr.;Beslag Status Code;Huisvestingtype code;Beslag Diersoort Code;Beslag SubDiersoort Code;Beslag Diersubtype code lijst;Beslag Aantal;Beslag Productie Code;Beslag Productie;Beslag Productie Code Lijst;Beslag Huisvestingstype Code;Locatie beslag LCE Code;Beslag Inrichtingslocatie Geografisch X-coördinaat;Beslag Inrichtingslocatie Geografisch Y-coördinaat;Capaciteit beslag Capaciteit (aantal)
#N/A;BE60047292;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;217338;149086;120000
#N/A;BE60047292;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;217338;149086;120000
#N/A;BE60047292;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;217338;149086;120000
#N/A;BE60047292;-304;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;217338;149086;120000
#N/A;BE60047306;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;204077;149064;50000
#N/A;BE60047322;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;238606;122088;
#N/A;BE60047349;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;LIE;199524;138912;72000
#N/A;BE60047357;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;LIE;205442;142106;19990
#N/A;BE60047403;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;219697;138418;
#N/A;BE60047421;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;LIE;251111;157939;39000
#N/A;BE60047438;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;210839;138195;
#N/A;BE60047470;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;241189;160652;60000
#N/A;BE60047470;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;241189;160652;60000
#N/A;BE60047489;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;241750;159658;
#N/A;BE60047497;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;236429;153543;
#N/A;BE60047772;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;207768;131448;19990
#N/A;BE60047918;-301;STP;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;;LIE;246609;136292;
#N/A;BE60048000;-301;ACT;PYLCP;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;LIE;246772;133944;440
#N/A;BE60048248;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;216965;149876;44000
#N/A;BE60048248;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;216965;149876;46000
#N/A;BE60049252;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;199806;147719;19990
#N/A;BE60050889;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;225223;155915;
#N/A;BE60056399;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;221580;135782;100000
#N/A;BE60057476;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE60057549;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;223730;133556;75000
#N/A;BE60057549;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;223730;133556;105000
#N/A;BE60057549;-303;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;223730;133556;156000
#N/A;BE60058286;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;247097;154057;19800
#N/A;BE60058634;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;221055;132313;
#N/A;BE60058642;-301;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;;LIE;207555;148839;110000
#N/A;BE60058642;-302;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;;LIE;207555;148839;110000
#N/A;BE60058642;-303;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;;LIE;207555;148839;110000
#N/A;BE60058642;-304;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;;LIE;207555;148839;110000
#N/A;BE60058642;-305;ACT;PYPRO;PLTR;CHCK;CHCK;5;MEATP;PV Vleesproductie;MEATP;;LIE;207555;148839;220000
#N/A;BE60059363;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE60059381;-301;ACT;PYLCP;PLTR;DUCK;DUCK;6;MEATP;PV Vleesproductie;MEATP;OUT;LIE;201343;137824;150
#N/A;BE60059381;-302;ACT;PYLCP;PLTR;PHST;PHST;6;MEATP;PV Vleesproductie;MEATP;OUT;LIE;201343;137824;300
#N/A;BE60059381;-303;ACT;PYLCP;PLTR;GSE;GSE;6;MEATP;PV Vleesproductie;MEATP;OUT;LIE;201343;137824;60
#N/A;BE60059381;-304;ACT;PYLCP;PLTR;CHCK;CHCK;6;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;LIE;201343;137824;300
#N/A;BE60059649;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE60059657;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;226259;133898;
#N/A;BE60060078;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;HERM;VV Broedeieren - vermeerdering - vlees;HERM;NSUHS;LIE;200276;136306;29800
#N/A;BE60060078;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;BRM;VOV Opfok - vermeerdering - vlees;BRM;;LIE;200276;136306;29800
#N/A;BE60060396;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE60060612;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE60061287;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;231366;128889;
#N/A;BE60061880;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;217819;147141;
#N/A;BE60062003;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;216265;122859;
#N/A;BE60062844;-401;STP;BIPRO;BIRD;OSTR;OSTR;3;MEATP;PV Vleesproductie;MEATP;OUTDO;LIE;238357;157662;9
#N/A;BE60063166;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;221953;143475;
#N/A;BE60063441;-301;ACT;PYLCP;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;LIE;228756;135574;199
#N/A;BE60063697;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;247174;153345;
#N/A;BE60063956;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;OUT;LIE;215747;120918;16000
#N/A;BE60065371;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;CAGE;LIE;233161;125859;18000
#N/A;BE60068540;-301;ACT;PYLCP;PLTR;PHST;PHST;3;MEATP;PV Vleesproductie;MEATP;OUT;LIE;220234;157133;2400
#N/A;BE60068540;-302;ACT;PYLCP;PLTR;DUCK;DUCK;3;MEATP;PV Vleesproductie;MEATP;OUT;LIE;220234;157133;570
#N/A;BE60068540;-303;ACT;PYLCP;PLTR;PRTG;PRTG;3;MEATP;PV Vleesproductie;MEATP;OUT;LIE;220234;157133;3000
#N/A;BE60068796;-301;ACT;PYLCP;PLTR;DUCK;DUCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;180
#N/A;BE60070987;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;235629;130064;77400
#N/A;BE60070987;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;235629;130064;77400
#N/A;BE60070987;-303;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;235629;130064;128520
#N/A;BE60070987;-304;ACT;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;235629;130064;128520
#N/A;BE60071630;-301;STP;PYPRO;PLTR;CHCK;CHCK;4;MEATP;PV Vleesproductie;MEATP;;LIE;248266.7979;153215.3927;
#N/A;BE60072122;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;BRM;VOV Opfok - vermeerdering - vlees;BRM;NSUHS;LIE;213398;156378;18000
#N/A;BE60072610;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;196593;143701;85000
#N/A;BE60072904;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;BRL;VOL Opfok - vermeerdering - leg;BRL;NSUHS;LIE;195687.5966;144243.6564;5600
#N/A;BE60074087;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;LIE;248394;160325;19990
#N/A;BE60074435;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;2;NOCSP;Doel zonder consumptie;NOCSP;;LIE;241969.7209;126465.4485;800
#N/A;BE60075709;-301;ACT;PYHOB;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;258869.5247;124857.5333;0
#N/A;BE60075709;-301;ACT;PYHOB;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;0
#N/A;BE60075849;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;2;;;;;LIE;197715.3771;145241.4327;4000
#N/A;BE60076896;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;BIO;LIE;219146.2971;124805.8397;9600
#N/A;BE60076896;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;BIO;LIE;219146.2971;124805.8397;9600
#N/A;BE60077256;-301;STP;PYPRO;PLTR;PGN;PGN;4;MEATP;PV Vleesproductie;MEATP;;LIE;253074.5585;139088.4789;
#N/A;BE60077450;-301;ACT;PYLCP;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;BIO;LIE;208271.8246;151557.8465;4800
#N/A;BE60077477;-301;ACT;PYLCP;PLTR;QL;QL;7;MEATP;PV Vleesproductie;MEATP;OUT;LIE;234799.5251;131455.3613;630
#N/A;BE60077477;-302;ACT;PYLCP;PLTR;TRK;TRK;7;MEATP;PV Vleesproductie;MEATP;OUT;LIE;234799.5251;131455.3613;140
#N/A;BE60077477;-303;ACT;PYLCP;PLTR;GSE;GSE;7;MEATP;PV Vleesproductie;MEATP;OUT;LIE;234799.5251;131455.3613;35
#N/A;BE60077477;-304;ACT;PYLCP;PLTR;PGN;PGN;7;MEATP;PV Vleesproductie;MEATP;OUT;LIE;234799.5251;131455.3613;210
#N/A;BE60077477;-305;ACT;PYLCP;PLTR;GFWL;GFWL;7;MEATP;PV Vleesproductie;MEATP;OUT;LIE;234799.5251;131455.3613;140
#N/A;BE60077477;-306;ACT;PYLCP;PLTR;CHCK;CHCK;7;CELAY;PE Consumptie-eieren - legbedrijf;MEATP.CELAY;OUT;LIE;234799.5251;131455.3613;700
#N/A;BE60077477;-306;ACT;PYLCP;PLTR;CHCK;CHCK;7;MEATP;PV Vleesproductie;MEATP.CELAY;OUT;LIE;234799.5251;131455.3613;700
#N/A;BE60078139;-301;ACT;PYLCP;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;BIO;LIE;278520.1745;121495.1303;199
#N/A;BE60078651;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;247090;154650;200
#N/A;BE60080370;-301;ACT;PYLCP;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;LIE;;;3300
#N/A;BE60080370;-302;ACT;PYLCP;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;;;600
#N/A;BE60080559;-301;ACT;PYLCP;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;BIO;LIE;;;10500
#N/A;BE60080990;-301;ACT;PYHOB;PLTR;CHCK;QL.DUCK.TRK.GSE.GFWL.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;LIE;;;
#N/A;BE60080990;-301;ACT;PYHOB;PLTR;DUCK;QL.DUCK.TRK.GSE.GFWL.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;LIE;;;
#N/A;BE60080990;-301;ACT;PYHOB;PLTR;GFWL;QL.DUCK.TRK.GSE.GFWL.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;LIE;;;
#N/A;BE60080990;-301;ACT;PYHOB;PLTR;GSE;QL.DUCK.TRK.GSE.GFWL.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;LIE;;;
#N/A;BE60080990;-301;ACT;PYHOB;PLTR;QL;QL.DUCK.TRK.GSE.GFWL.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;LIE;;;
#N/A;BE60080990;-301;ACT;PYHOB;PLTR;TRK;QL.DUCK.TRK.GSE.GFWL.CHCK;3;NOCSP;Doel zonder consumptie;NOCSP;OUT;LIE;;;
#N/A;BE60081822;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;BIO;LIE;;;9600
#N/A;BE60081822;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;BIO;LIE;;;9600
#N/A;BE60081903;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;1;;;;;LIE;;;30
#N/A;BE60081946;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;1;;;;;LIE;;;200
#N/A;BE60082276;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;1;NOCSP;Doel zonder consumptie;NOCSP;;LIE;;;50
#N/A;BE60082284;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;1;NOCSP;Doel zonder consumptie;NOCSP;;LIE;;;50
#N/A;BE60082292;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;1;NOCSP;Doel zonder consumptie;NOCSP;;LIE;;;50
#N/A;BE60082306;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;1;NOCSP;Doel zonder consumptie;NOCSP;;LIE;;;50
#N/A;BE60082314;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;1;NOCSP;Doel zonder consumptie;NOCSP;;LIE;;;50
#N/A;BE60082497;-301;ACT;PYHOB;PLTR;CHCK;DUCK.TRK.GSE.GFWL.CHCK;1;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;;;
#N/A;BE60082497;-301;ACT;PYHOB;PLTR;DUCK;DUCK.TRK.GSE.GFWL.CHCK;1;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;;;
#N/A;BE60082497;-301;ACT;PYHOB;PLTR;GFWL;DUCK.TRK.GSE.GFWL.CHCK;1;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;;;
#N/A;BE60082497;-301;ACT;PYHOB;PLTR;GSE;DUCK.TRK.GSE.GFWL.CHCK;1;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;;;
#N/A;BE60082497;-301;ACT;PYHOB;PLTR;TRK;DUCK.TRK.GSE.GFWL.CHCK;1;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;;;
#N/A;BE65000715;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;259104;121468;
#N/A;BE65001843;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;259200;150674;39000
#N/A;BE65002297;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;258601;153118;
#N/A;BE65003676;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;254036;154984;33900
#N/A;BE65003676;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;254036;154984;48900
#N/A;BE65003773;-301;ACT;PYPRO;PLTR;CHCK;CHCK;4;BRM;VOV Opfok - vermeerdering - vlees;BRM;;LIE;256143;156552;119996
#N/A;BE65003773;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;BRM;VOV Opfok - vermeerdering - vlees;BRM;;LIE;258628.5888;153720.9843;29999
#N/A;BE65005776;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;249796;151084;
#N/A;BE65005776;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;249714.4759;149119.4824;
#N/A;BE65006314;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;249169;144054;
#N/A;BE65006594;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;259908;146788;39980
#N/A;BE65007531;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;OUT;LIE;251575;151040;
#N/A;BE65012111;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;248855;149687;96000
#N/A;BE65014201;-301;ACT;PYLCP;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;259365;125644;398
#N/A;BE65014775;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;262262;120788;7800
#N/A;BE65014775;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;BIO;LIE;262262;120788;7800
#N/A;BE65014937;-301;ACT;PYHOB;PLTR;DUCK;QL.DUCK.TRK.PHST.GSE.PGN.GFWL.CHCK;2;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;250412;137282;
#N/A;BE65014937;-301;ACT;PYHOB;PLTR;GSE;QL.DUCK.TRK.PHST.GSE.PGN.GFWL.CHCK;2;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;250412;137282;
#N/A;BE65014937;-301;ACT;PYHOB;PLTR;PGN;QL.DUCK.TRK.PHST.GSE.PGN.GFWL.CHCK;2;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;250412;137282;
#N/A;BE65014937;-301;ACT;PYHOB;PLTR;PHST;QL.DUCK.TRK.PHST.GSE.PGN.GFWL.CHCK;2;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;250412;137282;
#N/A;BE65014937;-301;ACT;PYHOB;PLTR;QL;QL.DUCK.TRK.PHST.GSE.PGN.GFWL.CHCK;2;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;250412;137282;
#N/A;BE65014937;-301;ACT;PYHOB;PLTR;TRK;QL.DUCK.TRK.PHST.GSE.PGN.GFWL.CHCK;2;NOCSP;Doel zonder consumptie;NOCSP;NSUHS;LIE;250412;137282;
#N/A;BE65015331;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;264155;156760;59700
#N/A;BE65016492;-301;ACT;PYLCP;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;252157;142935;750
#N/A;BE65017715;-401;STP;BIPRO;BIRD;OSTR;OSTR;2;MEATP;PV Vleesproductie;MEATP;OUTDO;LIE;283041;109978;6
#N/A;BE65018207;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;273779;124094;
#N/A;BE65018207;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE65019343;-301;ACT;PYLCP;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;LIE;284374;126064;210
#N/A;BE65019701;-301;ACT;PYLCP;PLTR;CHCK;CHCK;4;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;BIO;LIE;276493;107401;9600
#N/A;BE65021860;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;LIE;272410;154545;
#N/A;BE65022816;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;OUT;LIE;269959;151322;
#N/A;BE65023820;-401;STP;BIPRO;BIRD;OSTR;OSTR;2;MEATP;PV Vleesproductie;MEATP;OUTDO;LIE;291133;115189;4
#N/A;BE65024606;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;274035;121111;
#N/A;BE65024861;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;OUT;LIE;273534;130393;16800
#N/A;BE65027508;-301;ACT;PYLCP;PLTR;CHCK;CHCK;4;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;BIO;LIE;272940;127403;796
#N/A;BE65029993;-301;ACT;PYLCP;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;BIO;LIE;;;398
#N/A;BE65030551;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;BIO;LIE;271915;151688;54000
#N/A;BE65031955;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;276609;131135;
#N/A;BE65033532;-301;ACT;PYLCP;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;BIO;LIE;266562;120371;9600
#N/A;BE65035586;-301;ACT;PYLCP;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;LIE;266502;148045;450
#N/A;BE65036401;-301;ACT;PYLCP;PLTR;CHCK;CHCK;2;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;OUT;LIE;269172;115407;398
#N/A;BE65036922;-401;STP;BIPRO;BIRD;OSTR;OSTR;6;MEATP;PV Vleesproductie;MEATP;OUTDO;LIE;269916;119750;24
#N/A;BE65037880;-401;STP;BIPRO;BIRD;OSTR;OSTR;4;MEATP;PV Vleesproductie;MEATP;OUTDO;LIE;258946;154081;96
#N/A;BE65038275;-301;ACT;PYLCP;PLTR;CHCK;CHCK;3;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;BIO;LIE;256370;146402;597
#N/A;BE65038658;-301;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;265180;160661;42000
#N/A;BE65038658;-302;ACT;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;265180;160661;42000
#N/A;BE65047657;-301;ACT;PYDLR;PLTR;NOTRE;NOTRE;4;NOCSP;Doel zonder consumptie;NOCSP;;LIE;251905;138917;3996
#N/A;BE65048025;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;266776;148783;
#N/A;BE65048602;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;252421;135797;
#N/A;BE65048981;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;CELAY;PE Consumptie-eieren - legbedrijf;CELAY;FREE;LIE;260203;159187;27000
#N/A;BE65048998;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;286019;123925;
#N/A;BE65048998;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE65049005;-301;ACT;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;273417;124541;13000
#N/A;BE65049021;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;264786;124831;
#N/A;BE65049031;-301;STP;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;254693;155952;
#N/A;BE65049064;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;268192;103520;
#N/A;BE65049102;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;251339;147620;
#N/A;BE65049137;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;273477;151999;
#N/A;BE65049188;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;265011;153912;
73b;BE30050388;-302;ACT;PYPRO;PLTR;CHCK;CHCK;4;BRL;VOL Opfok - vermeerdering - leg;BRL;NSUHS;WVL;71215;195635;464000
#N/A;BE65050992;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;262871;135985;
#N/A;BE65056478;-301;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;286561;124257;46000
#N/A;BE65056478;-302;ACT;PYPRO;PLTR;CHCK;CHCK;2;MEATP;PV Vleesproductie;MEATP;;LIE;286561;124257;94000
#N/A;BE65057059;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;250213;149528;
#N/A;BE65057067;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;;;
#N/A;BE65057237;-301;STP;PYPRO;PLTR;CHCK;CHCK;1;MEATP;PV Vleesproductie;MEATP;;LIE;275380;130348;
#N/A;BE65057490;-301;STP;PYPRO;PLTR;CHCK;CHCK;3;MEATP;PV Vleesproductie;MEATP;;LIE;267001;156779;300
