ID_herd;ID_farm;H3N1;Longitude;Latitude;Species;SubspeciesList;Outdoor;ProductionList;Capacity;Date_capacity
BE10136782-0303;BE10136782;#N/A;4.56071;51.33364;Pluimvee;CHCK;NA;MEATP;32000;1/04/2019
BE10004703-0301;BE10004703;#N/A;4.63467;51.3339;Pluimvee;CHCK;NA;HERM;6420;1/04/2019
BE10177691-0301;BE10177691;#N/A;4.89561;51.33878;Pluimvee;CHCK;NA;MEATP;24000;1/04/2019
BE10177691-0302;BE10177691;#N/A;4.89561;51.33878;Pluimvee;CHCK;NA;MEATP;55000;1/04/2019
BE10177691-0303;BE10177691;#N/A;4.89561;51.33878;Pluimvee;CHCK;NA;MEATP;19000;1/04/2019
BE10177691-0304;BE10177691;#N/A;4.89561;51.33878;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE10177691-0305;BE10177691;#N/A;4.89561;51.33878;Pluimvee;CHCK;NA;MEATP;42000;1/04/2019
BE10178183-0301;BE10178183;#N/A;4.91544;51.34042;Pluimvee;CHCK;NA;HERM;8000;1/04/2019
BE10067357-0301;BE10067357;#N/A;4.84034;51.34083;Pluimvee;CHCK;NA;MEATP;41160;1/04/2019
BE10067357-0302;BE10067357;#N/A;4.84034;51.34083;Pluimvee;CHCK;NA;MEATP;22640;1/04/2019
BE10067357-0303;BE10067357;#N/A;4.84034;51.34083;Pluimvee;CHCK;NA;MEATP;8200;1/04/2019
BE10177756-0301;BE10177756;#N/A;4.86044;51.34162;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE10147113-0301;BE10147113;#N/A;4.91807;51.34207;Pluimvee;CHCK;NA;MEATP;24000;1/04/2019
BE10147113-0302;BE10147113;#N/A;4.91807;51.34207;Pluimvee;CHCK;NA;MEATP;26000;1/04/2019
BE10096160-0301;BE10096160;#N/A;4.86085;51.34216;Pluimvee;CHCK;No;CELAY;41820;1/04/2019
BE10096160-0302;BE10096160;#N/A;4.86085;51.34216;Pluimvee;CHCK;No;CELAY;18360;1/04/2019
BE10147318-0301;BE10147318;#N/A;5.10586;51.34435;Pluimvee;CHCK;No;CELAY;30088;1/04/2019
BE10147318-0302;BE10147318;#N/A;5.10586;51.34435;Pluimvee;CHCK;No;CELAY;29141;1/04/2019
BE10117796-0301;BE10117796;#N/A;4.91869;51.3459;Pluimvee;CHCK;No;HERL;38000;1/04/2019
BE10177837-0301;BE10177837;#N/A;4.74178;51.34611;Pluimvee;CHCK;NA;BRM;14636;1/04/2019
BE10177837-0302;BE10177837;#N/A;4.74178;51.34611;Pluimvee;CHCK;NA;BRM;10696;1/04/2019
BE10177837-0303;BE10177837;#N/A;4.74178;51.34611;Pluimvee;CHCK;NA;BRM;14168;1/04/2019
BE10104661-0301;BE10104661;#N/A;5.01787;51.34838;Pluimvee;CHCK;NA;MEATP;29500;1/04/2019
BE10104661-0302;BE10104661;#N/A;5.01787;51.34838;Pluimvee;CHCK;NA;MEATP;19000;1/04/2019
BE10104661-0303;BE10104661;#N/A;5.01787;51.34838;Pluimvee;CHCK;NA;MEATP;19000;1/04/2019
BE10179589-0301;BE10179589;#N/A;5.02718;51.35019;Pluimvee;CHCK;NA;MEATP;90000;1/04/2019
BE10135107-0301;BE10135107;#N/A;4.69873;51.35109;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE10135107-0302;BE10135107;#N/A;4.69873;51.35109;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE10232390-0301;BE10232390;#N/A;4.72869;51.35161;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE10232390-0302;BE10232390;#N/A;4.72869;51.35161;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE10232390-0303;BE10232390;#N/A;4.72869;51.35161;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE10232390-0304;BE10232390;#N/A;4.72869;51.35161;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE10177926-0301;BE10177926;#N/A;4.91091;51.35496;Pluimvee;CHCK;No;CELAY;125976;1/04/2019
BE10136707-0301;BE10136707;#N/A;4.71425;51.35583;Pluimvee;CHCK;NA;MEATP;21000;1/04/2019
BE10136707-0302;BE10136707;#N/A;4.71425;51.35583;Pluimvee;CHCK;NA;MEATP;33000;1/04/2019
BE10244046-0301;BE10244046;#N/A;4.31519;51.35618;Pluimvee;NOTRE;NA;NA;1500;1/04/2019
BE10235543-0301;BE10235543;#N/A;4.61341;51.35765;Pluimvee;CHCK;NA;MEATP;2000;1/04/2019
BE10140852-0301;BE10140852;#N/A;4.89973;51.35833;Pluimvee;CHCK;No;CELAY;29500;1/04/2019
BE10109009-0301;BE10109009;#N/A;5.04167;51.35966;Pluimvee;CHCK;NA;MEATP;115000;1/04/2019
BE10135751-0301;BE10135751;#N/A;4.99473;51.36159;Pluimvee;CHCK;NA;MEATP;5000;1/04/2019
BE10178566-0301;BE10178566;#N/A;4.70209;51.36163;Pluimvee;CHCK;NA;BRM;16599;1/04/2019
BE10178566-0302;BE10178566;#N/A;4.70209;51.36163;Pluimvee;CHCK;NA;BRM;23400;1/04/2019
BE10030283-0301;BE10030283;#N/A;4.55987;51.36341;Pluimvee;CHCK;No;CELAY;4999;1/04/2019
BE10114126-0301;BE10114126;#N/A;4.77207;51.36401;Pluimvee;CHCK;NA;MEATP;21000;1/04/2019
BE10023945-0301;BE10023945;#N/A;4.67936;51.36439;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE10178647-0301;BE10178647;#N/A;4.89954;51.3645;Pluimvee;CHCK;NA;MEATP;26000;1/04/2019
BE10178647-0302;BE10178647;#N/A;4.89954;51.3645;Pluimvee;CHCK;NA;MEATP;26100;1/04/2019
BE10178647-0303;BE10178647;#N/A;4.89954;51.3645;Pluimvee;CHCK;NA;MEATP;26100;1/04/2019
BE10109416-0301;BE10109416;#N/A;5.0494;51.36735;Pluimvee;CHCK;NA;MEATP;19500;1/04/2019
BE10109416-0302;BE10109416;#N/A;5.0494;51.36735;Pluimvee;CHCK;NA;MEATP;31000;1/04/2019
BE10109416-0303;BE10109416;#N/A;5.0494;51.36735;Pluimvee;CHCK;NA;MEATP;27500;1/04/2019
BE10109416-0304;BE10109416;#N/A;5.0494;51.36735;Pluimvee;CHCK;NA;MEATP;27500;1/04/2019
BE10109416-0305;BE10109416;#N/A;5.0494;51.36735;Pluimvee;CHCK;NA;MEATP;50500;1/04/2019
BE10179831-0351;BE10179831;#N/A;4.84229;51.36942;Pluimvee;CHCK;NA;DOME;1400000;1/04/2019
BE10061456-0301;BE10061456;#N/A;5.07308;51.37127;Pluimvee;CHCK;NA;MEATP;84000;1/04/2019
BE10240891-0301;BE10240891;#N/A;4.6995;51.37137;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10240891-0302;BE10240891;#N/A;4.6995;51.37137;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10146771-0301;BE10146771;#N/A;4.85216;51.37293;Pluimvee;CHCK;No;CELAY;137016;1/04/2019
BE10146771-0302;BE10146771;#N/A;4.85216;51.37293;Pluimvee;CHCK;No;CELAY;151250;1/04/2019
BE10177438-0301;BE10177438;#N/A;4.81168;51.37408;Pluimvee;CHCK;NA;BRM;26499;1/04/2019
BE10177438-0302;BE10177438;#N/A;4.81168;51.37408;Pluimvee;CHCK;NA;BRM;16671;1/04/2019
BE10177438-0303;BE10177438;#N/A;4.81168;51.37408;Pluimvee;CHCK;NA;BRM;16829;1/04/2019
BE10236752-0301;BE10236752;#N/A;5.00047;51.37452;Pluimvee;CHCK;NA;HERM;7760;1/04/2019
BE10178841-0301;BE10178841;#N/A;4.75733;51.37516;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE10178841-0302;BE10178841;#N/A;4.75733;51.37516;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE10178841-0303;BE10178841;#N/A;4.75733;51.37516;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE10178841-0304;BE10178841;#N/A;4.75733;51.37516;Pluimvee;CHCK;NA;MEATP;60000;1/04/2019
BE10178841-0305;BE10178841;#N/A;4.75733;51.37516;Pluimvee;CHCK;NA;MEATP;60000;1/04/2019
BE10012528-0301;BE10012528;#N/A;4.4845;51.3755;Pluimvee;CHCK;NA;MEATP;75350;1/04/2019
BE10113820-0301;BE10113820;#N/A;4.8044;51.37555;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE10096403-0301;BE10096403;#N/A;4.83331;51.37564;Pluimvee;CHCK;NA;MEATP;29999;1/04/2019
BE10177497-0301;BE10177497;#N/A;4.84704;51.37579;Pluimvee;CHCK;NA;MEATP;21560;1/04/2019
BE10177497-0302;BE10177497;#N/A;4.84704;51.37579;Pluimvee;CHCK;NA;MEATP;23100;1/04/2019
BE10094321-0301;BE10094321;#N/A;4.85612;51.37845;Pluimvee;CHCK;NA;MEATP;950;1/04/2019
BE10181303-0301;BE10181303;#N/A;4.99594;51.37868;Pluimvee;CHCK;No;CELAY;NA;1/04/2019
BE10029684-0301;BE10029684;#N/A;4.55789;51.37879;Pluimvee;CHCK;NA;BRM;9000;1/04/2019
BE10029684-0302;BE10029684;#N/A;4.55789;51.37879;Pluimvee;CHCK;NA;BRM;17000;1/04/2019
BE10029684-0303;BE10029684;#N/A;4.55789;51.37879;Pluimvee;CHCK;NA;BRM;18600;1/04/2019
BE10140712-0301;BE10140712;#N/A;4.86075;51.37925;Pluimvee;CHCK;NA;MEATP;17500;1/04/2019
BE10177896-0301;BE10177896;#N/A;4.64528;51.37936;Pluimvee;CHCK;Yes;CELAY;2880;1/04/2019
BE10178078-0301;BE10178078;#N/A;5.00701;51.37967;Pluimvee;CHCK;NA;HERM;7800;1/04/2019
BE10178078-0302;BE10178078;#N/A;5.00701;51.37967;Pluimvee;CHCK;NA;HERM;7800;1/04/2019
BE10178078-0303;BE10178078;#N/A;5.00701;51.37967;Pluimvee;CHCK;NA;HERM;18600;1/04/2019
BE10178078-0304;BE10178078;#N/A;5.00701;51.37967;Pluimvee;CHCK;NA;HERM;6000;1/04/2019
BE10178078-0305;BE10178078;#N/A;5.00701;51.37967;Pluimvee;CHCK;NA;HERM;5300;1/04/2019
BE10178078-0351;BE10178078;#N/A;5.00701;51.37967;Pluimvee;CHCK;NA;DOME;907200;1/04/2019
BE10177829-0301;BE10177829;#N/A;5.02955;51.37968;Pluimvee;CHCK;NA;MEATP;15400;1/04/2019
BE10177829-0302;BE10177829;#N/A;5.02955;51.37968;Pluimvee;CHCK;NA;MEATP;17600;1/04/2019
BE10177829-0303;BE10177829;#N/A;5.02955;51.37968;Pluimvee;CHCK;NA;MEATP;22400;1/04/2019
BE10177829-0304;BE10177829;#N/A;5.02955;51.37968;Pluimvee;CHCK;NA;MEATP;22400;1/04/2019
BE10109262-0301;BE10109262;#N/A;5.02653;51.37993;Pluimvee;CHCK;NA;MEATP;37000;1/04/2019
BE10142375-0301;BE10142375;#N/A;4.74607;51.38179;Pluimvee;CHCK;Yes;CELAY;60000;1/04/2019
BE10178213-0301;BE10178213;#N/A;4.69634;51.38202;Pluimvee;CHCK;NA;HERM;6500;1/04/2019
BE10233151-0301;BE10233151;#N/A;4.69927;51.38233;Pluimvee;CHCK;NA;HERM;23300;1/04/2019
BE10159758-0301;BE10159758;#N/A;4.65351;51.38264;Pluimvee;CHCK;No;BRM;18000;1/04/2019
BE10109386-0301;BE10109386;#N/A;5.0029;51.38269;Pluimvee;CHCK;No;CELAY;22000;1/04/2019
BE10244062-0301;BE10244062;#N/A;4.50368;51.38358;Pluimvee;NOTRE;NA;NA;NA;1/04/2019
BE10108673-0301;BE10108673;#N/A;4.98898;51.384;Pluimvee;CHCK;NA;HERL.HERM;19998;1/04/2019
BE10113316-0301;BE10113316;#N/A;4.73436;51.38404;Pluimvee;CHCK;NA;MEATP;11000;1/04/2019
BE10177748-0301;BE10177748;#N/A;4.78277;51.38425;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10177748-0302;BE10177748;#N/A;4.78277;51.38425;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10177748-0303;BE10177748;#N/A;4.78277;51.38425;Pluimvee;CHCK;NA;MEATP;23000;1/04/2019
BE10177748-0304;BE10177748;#N/A;4.78277;51.38425;Pluimvee;CHCK;NA;MEATP;23000;1/04/2019
BE10177748-0305;BE10177748;#N/A;4.78277;51.38425;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE10177748-0306;BE10177748;#N/A;4.78277;51.38425;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10177748-0307;BE10177748;#N/A;4.78277;51.38425;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10142571-0301;BE10142571;#N/A;4.93527;51.38428;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE10015421-0301;BE10015421;#N/A;4.67851;51.38567;Pluimvee;CHCK;No;CELAY;181440;1/04/2019
BE10112212-0301;BE10112212;#N/A;4.77744;51.38588;Pluimvee;CHCK;No;BRM;6500;1/04/2019
BE10145900-0301;BE10145900;#N/A;4.5616;51.38625;Pluimvee;CHCK;NA;MEATP;60000;1/04/2019
BE10030003-0301;BE10030003;#N/A;4.57767;51.38678;Pluimvee;CHCK;NA;MEATP;13500;1/04/2019
BE10030003-0302;BE10030003;#N/A;4.57767;51.38678;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE10180463-0301;BE10180463;#N/A;4.91232;51.38728;Pluimvee;CHCK;NA;MEATP;27500;1/04/2019
BE10180463-0302;BE10180463;#N/A;4.91232;51.38728;Pluimvee;CHCK;NA;MEATP;27500;1/04/2019
BE10180463-0303;BE10180463;#N/A;4.91232;51.38728;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE10180463-0304;BE10180463;#N/A;4.91232;51.38728;Pluimvee;CHCK;NA;MEATP;28000;1/04/2019
BE10188936-0301;BE10188936;#N/A;4.85845;51.39019;Pluimvee;CHCK;No;CELAY;93192;1/04/2019
BE10108533-0301;BE10108533;#N/A;5.02628;51.39087;Pluimvee;CHCK;NA;BRM;12499;1/04/2019
BE10108533-0302;BE10108533;#N/A;5.02628;51.39087;Pluimvee;CHCK;NA;BRM;12499;1/04/2019
BE10178272-0301;BE10178272;#N/A;5.03383;51.39087;Pluimvee;CHCK;NA;MEATP;31700;1/04/2019
BE10178272-0302;BE10178272;#N/A;5.03383;51.39087;Pluimvee;CHCK;NA;MEATP;29000;1/04/2019
BE10178272-0303;BE10178272;#N/A;5.03383;51.39087;Pluimvee;CHCK;NA;MEATP;26300;1/04/2019
BE10178272-0304;BE10178272;#N/A;5.03383;51.39087;Pluimvee;CHCK;NA;MEATP;38000;1/04/2019
BE10177888-0301;BE10177888;#N/A;4.98427;51.39122;Pluimvee;CHCK;NA;HERM;37000;1/04/2019
BE10234131-0301;BE10234131;#N/A;4.98427;51.39122;Pluimvee;CHCK;NA;HERM;37000;1/04/2019
BE10154713-0301;BE10154713;#N/A;4.93;51.39132;Pluimvee;CHCK;NA;MEATP;52250;1/04/2019
BE10154713-0302;BE10154713;#N/A;4.93;51.39132;Pluimvee;CHCK;NA;MEATP;50300;1/04/2019
BE10154713-0303;BE10154713;#N/A;4.93;51.39132;Pluimvee;CHCK;NA;MEATP;57450;1/04/2019
BE10016418-0301;BE10016418;#N/A;4.66195;51.39191;Pluimvee;CHCK;NA;HERM;9800;1/04/2019
BE10109289-0301;BE10109289;#N/A;5.03744;51.3921;Pluimvee;CHCK;Yes;CELAY;54000;1/04/2019
BE10108576-0301;BE10108576;#N/A;5.02567;51.39232;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE10015926-0301;BE10015926;#N/A;4.66125;51.39284;Pluimvee;CHCK;NA;MEATP;15000;1/04/2019
BE10239875-0301;BE10239875;#N/A;4.60038;51.39405;Pluimvee;CHCK;NA;BRM;22644;1/04/2019
BE10239875-0302;BE10239875;#N/A;4.60038;51.39405;Pluimvee;CHCK;NA;BRM;22644;1/04/2019
BE10239875-0303;BE10239875;#N/A;4.60038;51.39405;Pluimvee;CHCK;NA;BRM;20757;1/04/2019
BE10239875-0304;BE10239875;#N/A;4.60038;51.39405;Pluimvee;CHCK;NA;BRM;22644;1/04/2019
BE10239875-0305;BE10239875;#N/A;4.60038;51.39405;Pluimvee;CHCK;NA;BRM;22644;1/04/2019
BE10178124-0301;BE10178124;#N/A;4.85825;51.39564;Pluimvee;CHCK;NA;HESE;11000;1/04/2019
BE10178124-0302;BE10178124;#N/A;4.85825;51.39564;Pluimvee;CHCK;NA;HESE;12000;1/04/2019
BE10178639-0301;BE10178639;#N/A;4.77918;51.39673;Pluimvee;CHCK;Yes;CELAY;30800;1/04/2019
BE10178639-0302;BE10178639;#N/A;4.77918;51.39673;Pluimvee;CHCK;Yes;CELAY;21250;1/04/2019
BE10178639-0303;BE10178639;#N/A;4.77918;51.39673;Pluimvee;CHCK;Yes;CELAY;62500;1/04/2019
BE10234040-0301;BE10234040;#N/A;5.00863;51.39685;Pluimvee;CHCK;Yes;CELAY;15000;1/04/2019
BE10180471-0301;BE10180471;#N/A;4.98511;51.39724;Pluimvee;CHCK;NA;HERM;9995;1/04/2019
BE10180471-0302;BE10180471;#N/A;4.98511;51.39724;Pluimvee;CHCK;NA;HERM;9995;1/04/2019
BE10128119-0301;BE10128119;#N/A;4.77897;51.39774;Pluimvee;CHCK;No;CELAY;59616;1/04/2019
BE10140720-0301;BE10140720;#N/A;4.85719;51.39779;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE10138351-0301;BE10138351;#N/A;4.57888;51.39802;Pluimvee;CHCK;No;CELAY;8500;1/04/2019
BE10178922-0301;BE10178922;#N/A;4.5796;51.39887;Pluimvee;CHCK;NA;MEATP;84000;1/04/2019
BE10178809-0301;BE10178809;#N/A;4.65483;51.3992;Pluimvee;CHCK;NA;MEATP;17000;1/04/2019
BE10017171-0301;BE10017171;#N/A;4.7134;51.39923;Pluimvee;CHCK;NA;MEATP;8500;1/04/2019
BE10032448-0301;BE10032448;#N/A;4.58118;51.39962;Pluimvee;CHCK;NA;HERM;12500;1/04/2019
BE10032448-0302;BE10032448;#N/A;4.58118;51.39962;Pluimvee;CHCK;NA;HERM;6500;1/04/2019
BE10032448-0303;BE10032448;#N/A;4.58118;51.39962;Pluimvee;CHCK;NA;HERM;6500;1/04/2019
BE10032448-0304;BE10032448;#N/A;4.58118;51.39962;Pluimvee;CHCK;NA;HERM;6500;1/04/2019
BE10032448-0305;BE10032448;#N/A;4.58118;51.39962;Pluimvee;CHCK;NA;HERM;6500;1/04/2019
BE10138343-0301;BE10138343;#N/A;4.57479;51.40045;Pluimvee;CHCK;NA;BRM;8200;1/04/2019
BE10138343-0302;BE10138343;#N/A;4.57479;51.40045;Pluimvee;CHCK;NA;HERM;8000;1/04/2019
BE10031247-0301;BE10031247;#N/A;4.58657;51.40066;Pluimvee;CHCK;No;HERL.HERM.HESL.HESM;NA;1/04/2019
BE10011254-0301;BE10011254;#N/A;4.50948;51.404;Pluimvee;CHCK;NA;BL;36900;1/04/2019
BE10236329-0301;BE10236329;#N/A;5.0215;51.40419;Pluimvee;CHCK;NA;MEATP;45013;1/04/2019
BE10236329-0302;BE10236329;#N/A;5.0215;51.40419;Pluimvee;CHCK;NA;MEATP;45013;1/04/2019
BE10236329-0303;BE10236329;#N/A;5.0215;51.40419;Pluimvee;CHCK;NA;MEATP;56587;1/04/2019
BE10236329-0304;BE10236329;#N/A;5.0215;51.40419;Pluimvee;CHCK;NA;MEATP;56587;1/04/2019
BE10031182-0301;BE10031182;#N/A;4.58592;51.4051;Pluimvee;CHCK;NA;MEATP;16000;1/04/2019
BE10031182-0302;BE10031182;#N/A;4.58592;51.4051;Pluimvee;CHCK;NA;MEATP;16000;1/04/2019
BE10031182-0303;BE10031182;#N/A;4.58592;51.4051;Pluimvee;CHCK;NA;MEATP;19000;1/04/2019
BE10031182-0304;BE10031182;#N/A;4.58592;51.4051;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE10031182-0305;BE10031182;#N/A;4.58592;51.4051;Pluimvee;CHCK;NA;MEATP;45000;1/04/2019
BE10063432-0301;BE10063432;#N/A;4.89105;51.40714;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE10063432-0302;BE10063432;#N/A;4.89105;51.40714;Pluimvee;CHCK;NA;MEATP;20000;1/04/2019
BE10138335-0301;BE10138335;#N/A;4.59715;51.40724;Pluimvee;CHCK;NA;HERM;7100;1/04/2019
BE10138335-0302;BE10138335;#N/A;4.59715;51.40724;Pluimvee;CHCK;NA;HERM;8900;1/04/2019
BE10124237-0301;BE10124237;#N/A;5.02101;51.4074;Pluimvee;CHCK;NA;MEATP;17400;1/04/2019
BE10124237-0302;BE10124237;#N/A;5.02101;51.4074;Pluimvee;CHCK;NA;MEATP;17400;1/04/2019
BE10124237-0303;BE10124237;#N/A;5.02101;51.4074;Pluimvee;CHCK;NA;MEATP;18200;1/04/2019
BE10124237-0304;BE10124237;#N/A;5.02101;51.4074;Pluimvee;CHCK;NA;MEATP;31950;1/04/2019
BE10124237-0305;BE10124237;#N/A;5.02101;51.4074;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10124237-0306;BE10124237;#N/A;5.02101;51.4074;Pluimvee;CHCK;NA;MEATP;42500;1/04/2019
BE10233567-0301;BE10233567;#N/A;4.5136;51.40741;Pluimvee;CHCK;NA;BL;55000;1/04/2019
BE10233567-0302;BE10233567;#N/A;4.5136;51.40741;Pluimvee;CHCK;NA;BL;55000;1/04/2019
BE10233567-0303;BE10233567;#N/A;4.5136;51.40741;Pluimvee;CHCK;NA;BL;75000;1/04/2019
BE10179201-0301;BE10179201;#N/A;4.88351;51.40806;Pluimvee;CHCK;NA;BRM;15500;1/04/2019
BE10031360-0301;BE10031360;#N/A;4.5896;51.41053;Pluimvee;CHCK;NA;HERM;14500;1/04/2019
BE10243309-0301;BE10243309;#N/A;4.5332;51.4109;Pluimvee;CHCK;NA;MEATP;42300;1/04/2019
BE10243309-0302;BE10243309;#N/A;4.5332;51.4109;Pluimvee;CHCK;NA;MEATP;42300;1/04/2019
BE10179651-0301;BE10179651;#N/A;4.68015;51.41101;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE10029757-0301;BE10029757;#N/A;4.59922;51.41139;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE10029757-0302;BE10029757;#N/A;4.59922;51.41139;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE10029757-0303;BE10029757;#N/A;4.59922;51.41139;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE10029757-0304;BE10029757;#N/A;4.59922;51.41139;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE10029757-0305;BE10029757;#N/A;4.59922;51.41139;Pluimvee;CHCK;NA;MEATP;35000;1/04/2019
BE10178061-0301;BE10178061;#N/A;5.03094;51.41256;Pluimvee;CHCK;NA;MEATP;34000;1/04/2019
BE10178061-0302;BE10178061;#N/A;5.03094;51.41256;Pluimvee;CHCK;NA;MEATP;30000;1/04/2019
BE10178061-0303;BE10178061;#N/A;5.03094;51.41256;Pluimvee;CHCK;NA;MEATP;32000;1/04/2019
BE10178061-0304;BE10178061;#N/A;5.03094;51.41256;Pluimvee;CHCK;NA;MEATP;38000;1/04/2019
BE10016019-0301;BE10016019;#N/A;4.66165;51.41294;Pluimvee;CHCK;NA;BRM;15000;1/04/2019
BE10016019-0302;BE10016019;#N/A;4.66165;51.41294;Pluimvee;CHCK;NA;BRM;15000;1/04/2019
BE10178345-0301;BE10178345;#N/A;5.02462;51.41339;Pluimvee;CHCK;NA;BL;40000;1/04/2019
BE10032588-0301;BE10032588;#N/A;4.59264;51.41446;Pluimvee;CHCK;NA;MEATP;59900;1/04/2019
BE10016507-0301;BE10016507;#N/A;4.66939;51.41568;Pluimvee;CHCK;NA;MEATP;47000;1/04/2019
BE10016507-0302;BE10016507;#N/A;4.66939;51.41568;Pluimvee;CHCK;NA;MEATP;47000;1/04/2019
BE10016507-0303;BE10016507;#N/A;4.66939;51.41568;Pluimvee;CHCK;NA;MEATP;47000;1/04/2019
BE10016507-0304;BE10016507;#N/A;4.66939;51.41568;Pluimvee;CHCK;NA;MEATP;47000;1/04/2019
BE10241160-0301;BE10241160;#N/A;4.59596;51.41585;Pluimvee;CHCK;NA;MEATP;84000;1/04/2019
BE10179392-0301;BE10179392;#N/A;4.62701;51.41591;Pluimvee;CHCK;NA;MEATP;NA;1/04/2019
BE10241322-0301;BE10241322;#N/A;4.96567;51.41712;Pluimvee;CHCK;NA;BRM;44000;1/04/2019
BE10125128-0301;BE10125128;#N/A;4.99397;51.41748;Pluimvee;CHCK;NA;HERM;8000;1/04/2019
BE10125128-0302;BE10125128;#N/A;4.99397;51.41748;Pluimvee;CHCK;NA;HERM;8000;1/04/2019
BE10125128-0303;BE10125128;#N/A;4.99397;51.41748;Pluimvee;CHCK;NA;HERM;8000;1/04/2019
BE10125128-0304;BE10125128;#N/A;4.99397;51.41748;Pluimvee;CHCK;NA;HERM;8000;1/04/2019
BE10144297-0301;BE10144297;#N/A;4.59916;51.41768;Pluimvee;CHCK;No;CELAY;46500;1/04/2019
BE10144297-0302;BE10144297;#N/A;4.59916;51.41768;Pluimvee;CHCK;No;CELAY;66000;1/04/2019
BE10133430-0301;BE10133430;#N/A;5.01571;51.41845;Pluimvee;CHCK;Yes;CELAY;5230;1/04/2019
BE10142863-0301;BE10142863;#N/A;5.00197;51.41928;Pluimvee;CHCK;NA;MEATP;18000;1/04/2019
BE10180412-0401;BE10180412;#N/A;5.02628;51.41989;Loopvogel;OSTR;Yes;MEATP;2;1/04/2019
BE10124911-0301;BE10124911;#N/A;4.99452;51.42056;Pluimvee;CHCK;NA;MEATP;36000;1/04/2019
BE10239956-0301;BE10239956;#N/A;4.58525;51.42144;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE10239956-0302;BE10239956;#N/A;4.58525;51.42144;Pluimvee;CHCK;NA;MEATP;40000;1/04/2019
BE10142812-0301;BE10142812;#N/A;5.03368;51.423;Pluimvee;CHCK;No;CELAY;80000;1/04/2019
BE10125101-0301;BE10125101;#N/A;4.96716;51.42327;Pluimvee;CHCK;NA;HERM;21500;1/04/2019
BE10125101-0302;BE10125101;#N/A;4.96716;51.42327;Pluimvee;CHCK;NA;HERM;21500;1/04/2019
BE10178140-0301;BE10178140;#N/A;4.7413;51.42345;Pluimvee;CHCK;No;CELAY;59432;1/04/2019
BE10089970-0301;BE10089970;#N/A;4.68432;51.42464;Pluimvee;CHCK;Yes;CELAY;35850;1/04/2019
BE10016957-0301;BE10016957;#N/A;4.66733;51.42469;Pluimvee;CHCK;NA;MEATP;16000;1/04/2019
BE10090723-0301;BE10090723;#N/A;4.67199;51.42573;Pluimvee;CHCK;NA;HERM;6600;1/04/2019
BE10090723-0302;BE10090723;#N/A;4.67199;51.42573;Pluimvee;CHCK;NA;HERM;6600;1/04/2019
BE10090723-0303;BE10090723;#N/A;4.67199;51.42573;Pluimvee;CHCK;NA;HERM;6600;1/04/2019
BE10090723-0304;BE10090723;#N/A;4.67199;51.42573;Pluimvee;CHCK;NA;HERM;20200;1/04/2019
BE10017376-0301;BE10017376;#N/A;4.6701;51.42582;Pluimvee;CHCK;NA;HERM;4117;1/04/2019
BE10180560-0301;BE10180560;#N/A;4.69906;51.42584;Pluimvee;CHCK;NA;BL;99000;1/04/2019
BE10138416-0301;BE10138416;#N/A;4.60897;51.42614;Pluimvee;CHCK;NA;MEATP;21000;1/04/2019
BE10138416-0302;BE10138416;#N/A;4.60897;51.42614;Pluimvee;CHCK;NA;MEATP;26000;1/04/2019
